ID,Groups,Description,Baseline [02-26 18:04],[02-26 18:14],[02-26 18:22],[02-26 18:27],[02-26 18:38],[02-26 18:46],[02-26 18:53],[02-26 19:00],[02-26 19:00],[02-26 19:09],[02-26 19:16],[02-26 21:18],[02-26 21:31],[02-26 22:05],[02-26 22:09],[02-27 04:01],[02-27 04:03],[02-27 05:28],[02-27 05:34],[02-27 05:40],[02-27 05:52],[02-27 06:06],[02-27 06:11],[02-27 06:13],[02-27 06:23],[02-27 06:33],[02-27 07:03],[02-27 07:12],[02-27 07:33],[02-27 07:35],[02-27 07:43],[02-27 07:51],[02-27 08:00],[02-27 08:10],[02-27 10:35],[02-27 10:43],[02-27 11:01],[02-27 11:05],[02-27 11:13],[02-27 11:21],[02-27 11:28],[02-27 11:29],[02-27 11:35],[02-27 11:38],[02-27 12:12],[02-27 13:43],[02-27 13:55],[06-05 11:09],[06-07 13:36]
G-FLP-45,Flutter Pattern Generation > RC-1c: External default gaps,Imported alias-of-alias nested callback typedef is preserved. [2026-02-27] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-FLP-43,Flutter Pattern Generation > RC-1c: External default gaps,Nested callback typedef argument shape is preserved. [2026-02-27] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-FLP-42,Flutter Pattern Generation > RC-1: Non-wrappable defaults,Bare identifier values in const-arg defaults are not emitted directly. [2026-02-27] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-FLP-40,Flutter Pattern Generation > RC-4b: SDK type prefixing for clash-prone names,SDK imports are aliased when prefixed SDK types are emitted. [2026-02-27] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-FLP-06,Flutter Pattern Generation > RC-1: Non-wrappable defaults,const SimpleValue.zero() named ctor default handled. [2026-02-26] (FAIL),--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-FLP-34,Flutter Pattern Generation > RC-9e: Generic num bound preservation,AbstractLayoutBuilderGenericLike bridge self-type arg is not dynamic. [2026-02-27] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-FLP-36,Flutter Pattern Generation > RC-9e: Generic num bound preservation,Inherited generic updateShouldRebuild oldWidget does not degrade to dynamic. [2026-02-27] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
GEN-055d,Cross-file type resolution (GEN-055),Worker.initialize uses correct prefix for cross-file params. [2026-02-14] (FAIL),OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-FLP-31,Flutter Pattern Generation > RC-9e: Generic num bound preservation,AbstractLayoutBuilderLike<ConstraintsLike> is not degraded to dynamic. [2026-02-27] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-FLP-25,Flutter Pattern Generation > RC-4b: SDK type prefixing for clash-prone names,WidgetWithSdkType uses prefixed dart:math types instead of bare Point/Random. [2026-02-27] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-DCLI-05,D4rtTester end-to-end > dcli_scripting_guide,Progress class. [2026-02-13] (FAIL),OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-FLP-38,Flutter Pattern Generation > RC-1: Non-wrappable defaults,Private const identifiers in defaults are not emitted directly. [2026-02-27] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-FLP-37,Flutter Pattern Generation > RC-4b: SDK type prefixing for clash-prone names,dart:collection Queue is prefixed when local Queue exists. [2026-02-27] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-FLP-33,Flutter Pattern Generation > RC-9e: Generic num bound preservation,SlottedRenderObjectElementGenericLike keeps second arg bound R extends RenderObjectLike. [2026-02-27] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-FLP-30,Flutter Pattern Generation > RC-4b: SDK type prefixing for clash-prone names,Callback typedef return Point<double> is prefixed with dart:math alias. [2026-02-27] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-FLP-56,Flutter Pattern Generation > RC-8.2: Callback return type preservation,Declared @visibleForOverriding members are skipped from bridges. [2026-02-27] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
DCL-EXT-003,DCli Bridge Gaps > Extension Callback Wrapping,Extension method callback should wrap InterpretedFunction [2026-02-11] (FAIL),OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-FLP-26,Flutter Pattern Generation > RC-9c: Generic upper bound preservation,Slotted mixin-like bound R extends RenderObjectLike is not erased to dynamic. [2026-02-27] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-FLP-28,Flutter Pattern Generation > RC-8.6: Callback contravariance nullability,Nullable callback arg Object? is preserved (not narrowed to Object). [2026-02-27] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-FLP-04,Flutter Pattern Generation > RC-1: Non-wrappable defaults,const BoxSideLike() default uses non-nullable type. [2026-02-26] (FAIL),--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-DCLI-02,D4rtTester end-to-end > dcli_scripting_guide,StringAsProcess extension. [2026-02-13] (FAIL),OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-DCLI-01,D4rtTester end-to-end > dcli_scripting_guide,Hello world. [2026-02-13] (FAIL),OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-DCLI-06,D4rtTester end-to-end > dcli_scripting_guide,Environment variables. [2026-02-13] (FAIL),OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
GEN-045,dart_overview coverage > INH: Inheritance,barrel name collision (constrained mixin blocked). [2026-02-10] (FAIL),OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-DCLI-14,D4rtTester end-to-end > dcli_scripting_guide,Shell execution. [2026-02-13] (FAIL),OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-DCLI-13,D4rtTester end-to-end > dcli_scripting_guide,Cross-platform. [2026-02-13] (FAIL),OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-DCLI-07,D4rtTester end-to-end > dcli_scripting_guide,Basic file operations. [2026-02-13] (FAIL),OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-DCLI-11,D4rtTester end-to-end > dcli_scripting_guide,Find function. [2026-02-13] (FAIL),OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-DCLI-10,D4rtTester end-to-end > dcli_scripting_guide,Temporary files. [2026-02-13] (FAIL),OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-DCLI-04,D4rtTester end-to-end > dcli_scripting_guide,File write/append. [2026-02-13] (FAIL),OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-DCLI-08,D4rtTester end-to-end > dcli_scripting_guide,Command execution. [2026-02-13] (FAIL),OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-FLP-35,Flutter Pattern Generation > RC-9e: Generic num bound preservation,ConstrainedLayoutBuilderLike inherited oldWidget arg is not dynamic. [2026-02-27] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-DCLI-12,D4rtTester end-to-end > dcli_scripting_guide,Error handling. [2026-02-13] (FAIL),OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-DCLI-03,D4rtTester end-to-end > dcli_scripting_guide,Color output functions. [2026-02-13] (FAIL),OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X,--/X,OK/X,--/X,OK/X,OK/X,OK/X,OK/X,OK/X,OK/X
G-FBI-51,Flutter Bridge Issues > Issue 6: ChangeNotifier Methods,ChangeNotifier.hasListeners getter is bridged. [2026-02-28] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X
GEN-095-03,GEN-095: Static Factory Method Bridges,FeatureMock.feature static factory bridged. [2026-03-07] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X
GEN-095-04,GEN-095: Static Factory Method Bridges,FeatureMock.enable static factory bridged. [2026-03-07] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X
GEN-095-05,GEN-095: Static Factory Method Bridges,FeatureMock.disable static factory bridged. [2026-03-07] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X
GEN-095-08,GEN-095: Static Factory Method Bridges,ColorMock.fromARGB static factory bridged. [2026-03-07] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X
GEN-095-09,GEN-095: Static Factory Method Bridges,ColorMock.fromHex static factory bridged. [2026-03-07] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X
GEN-096-06,GEN-096: Getter/Method Signature,CombinedPatternMock static factories. [2026-03-07] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X
G-ISS-20,GEN-074: Type alias bridging,should include classAliases() method in generated code [2026-03-01] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X
G-ISS-21,GEN-074: Type alias bridging,MaterialStateProperty should be aliased to WidgetStateProperty [2026-03-01] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X
G-ISS-22,GEN-074: Type alias bridging,ButtonStateProperty should be aliased to WidgetStateProperty [2026-03-01] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X
G-ISS-23,GEN-074: Type alias bridging,Box should be aliased to SimpleContainer [2026-03-01] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X
G-ISS-24,GEN-074: Type alias bridging,Container should be aliased to SimpleContainer [2026-03-01] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X
G-ISS-27,GEN-074: Type alias bridging,registerBridges should call registerClassAlias for aliases [2026-03-01] (FAIL),--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,--/X,OK/X,OK/X
